sku,date,qty,unit_price
22727,2011-01-07,24.0,3.75
22727,2011-01-09,9.0,3.75
22727,2011-01-10,8.0,3.75
22727,2011-01-11,11.0,8.29
22727,2011-01-12,8.0,3.75
22727,2011-01-13,11.0,3.75
22727,2011-01-14,9.0,7.46
22727,2011-01-16,2.0,3.75
22727,2011-01-17,6.0,3.75
22727,2011-01-18,1.0,7.46
22727,2011-01-20,27.0,3.75
22727,2011-01-21,40.0,3.75
22727,2011-01-23,11.0,3.75
22727,2011-01-24,1.0,3.75
22727,2011-01-25,19.0,3.75
22727,2011-01-26,3.0,7.46
22727,2011-01-27,1.0,3.75
22727,2011-01-28,12.0,3.75
22727,2011-02-01,13.0,3.75
22727,2011-02-02,4.0,3.75
22727,2011-02-03,54.0,3.75
22727,2011-02-04,13.0,3.75
22727,2011-02-06,4.0,3.75
22727,2011-02-07,5.0,3.75
22727,2011-02-08,2.0,8.29
22727,2011-02-10,8.0,3.75
22727,2011-02-11,27.0,3.75
22727,2011-02-14,6.0,3.75
22727,2011-02-15,14.0,3.75
22727,2011-02-16,6.0,3.75
22727,2011-02-17,11.0,7.46
22727,2011-02-18,16.0,3.75
22727,2011-02-20,6.0,3.75
22727,2011-02-21,1.0,3.75
22727,2011-02-22,13.0,3.75
22727,2011-02-23,19.0,3.75
22727,2011-02-24,12.0,3.75
22727,2011-02-25,12.0,3.75
22727,2011-02-27,11.0,3.75
22727,2011-02-28,6.0,3.75
22727,2011-03-01,1.0,7.46
22727,2011-03-02,20.0,3.75
22727,2011-03-03,1.0,7.46
22727,2011-03-04,15.0,3.75
22727,2011-03-06,7.0,3.75
22727,2011-03-07,13.0,3.75
22727,2011-03-08,4.0,3.75
22727,2011-03-09,1.0,7.46
22727,2011-03-10,6.0,3.75
22727,2011-03-11,9.0,3.75
22727,2011-03-14,4.0,3.75
22727,2011-03-15,9.0,8.29
22727,2011-03-16,4.0,3.75
22727,2011-03-17,6.0,3.75
22727,2011-03-18,17.0,3.75
22727,2011-03-20,6.0,3.75
22727,2011-03-21,4.0,3.75
22727,2011-03-22,27.0,7.46
22727,2011-03-23,2.0,3.75
22727,2011-03-24,6.0,3.75
22727,2011-03-25,4.0,3.75
22727,2011-03-27,2.0,3.75
22727,2011-03-28,1.0,3.75
22727,2011-03-29,24.0,8.29
22727,2011-03-30,5.0,3.75
22727,2011-03-31,2.0,3.75
22727,2011-04-01,16.0,3.75
22727,2011-04-04,29.0,3.75
22727,2011-04-05,503.0,3.75
22727,2011-04-06,28.0,3.75
22727,2011-04-07,5.0,3.75
22727,2011-04-08,13.0,3.75
22727,2011-04-10,2.0,3.75
22727,2011-04-11,5.0,8.29
22727,2011-04-12,36.0,3.75
22727,2011-04-13,4.0,3.75
22727,2011-04-14,28.0,3.75
22727,2011-04-15,8.0,3.75
22727,2011-04-18,19.0,3.75
22727,2011-04-19,8.0,3.75
22727,2011-04-20,15.0,3.75
22727,2011-04-21,15.0,3.75
22727,2011-04-26,20.0,3.75
22727,2011-04-27,13.0,3.75
22727,2011-04-28,29.0,3.75
22727,2011-05-01,1.0,3.75
22727,2011-05-03,14.0,3.75
22727,2011-05-04,13.0,3.75
22727,2011-05-05,5.0,7.46
22727,2011-05-06,6.0,3.75
22727,2011-05-08,17.0,3.75
22727,2011-05-09,10.0,3.75
22727,2011-05-10,17.0,3.75
22727,2011-05-11,26.0,3.75
22727,2011-05-12,9.0,3.75
22727,2011-05-13,11.0,3.75
22727,2011-05-15,4.0,3.75
22727,2011-05-16,26.0,3.75
22727,2011-05-17,8.0,3.75
22727,2011-05-18,18.0,3.75
22727,2011-05-19,49.0,3.75
22727,2011-05-20,13.0,3.75
22727,2011-05-22,2.0,3.75
22727,2011-05-23,12.0,3.75
22727,2011-05-24,8.0,3.75
22727,2011-05-25,3.0,7.46
22727,2011-05-26,7.0,3.75
22727,2011-05-27,20.0,8.29
22727,2011-05-29,2.0,3.75
22727,2011-05-31,10.0,7.46
22727,2011-06-01,7.0,3.75
22727,2011-06-02,18.0,3.75
22727,2011-06-03,4.0,3.75
22727,2011-06-05,7.0,3.75
22727,2011-06-06,10.0,3.75
22727,2011-06-07,2.0,7.46
22727,2011-06-08,3.0,8.29
22727,2011-06-09,5.0,3.75
22727,2011-06-10,5.0,3.75
22727,2011-06-12,2.0,3.75
22727,2011-06-13,1.0,3.75
22727,2011-06-14,12.0,3.75
22727,2011-06-15,6.0,3.75
22727,2011-06-16,20.0,3.75
22727,2011-06-17,15.0,3.75
22727,2011-06-19,14.0,3.75
22727,2011-06-20,6.0,3.75
22727,2011-06-22,24.0,3.75
22727,2011-06-23,2.0,3.75
22727,2011-06-26,1.0,3.75
22727,2011-06-27,5.0,3.75
22727,2011-06-28,41.0,3.75
22727,2011-06-29,8.0,3.75
22727,2011-06-30,28.0,3.75
22727,2011-07-01,1.0,3.75
22727,2011-07-03,1.0,3.75
22727,2011-07-04,2.0,3.75
22727,2011-07-05,13.0,3.75
22727,2011-07-06,28.0,3.75
22727,2011-07-07,7.0,3.75
22727,2011-07-08,2.0,8.29
22727,2011-07-11,10.0,3.75
22727,2011-07-12,18.0,3.75
22727,2011-07-13,7.0,3.75
22727,2011-07-14,6.0,3.75
22727,2011-07-15,4.0,3.75
22727,2011-07-17,2.0,3.75
22727,2011-07-18,5.0,3.75
22727,2011-07-19,21.0,3.75
22727,2011-07-20,20.0,3.75
22727,2011-07-21,12.0,3.75
22727,2011-07-22,12.0,7.46
22727,2011-07-24,1.0,3.75
22727,2011-07-25,3.0,7.46
22727,2011-07-26,12.0,3.75
22727,2011-07-27,2.0,7.46
22727,2011-07-28,4.0,3.75
22727,2011-07-29,10.0,3.75
22727,2011-07-31,3.0,3.75
22727,2011-08-02,4.0,8.29
22727,2011-08-03,23.0,3.75
22727,2011-08-04,24.0,3.75
22727,2011-08-05,4.0,3.75
22727,2011-08-08,9.0,3.75
22727,2011-08-09,8.0,3.75
22727,2011-08-10,5.0,8.29
22727,2011-08-11,12.0,3.75
22727,2011-08-12,4.0,3.75
22727,2011-08-14,2.0,3.75
22727,2011-08-15,8.0,3.75
22727,2011-08-16,7.0,8.29
22727,2011-08-17,10.0,3.75
22727,2011-08-18,20.0,3.75
22727,2011-08-19,45.0,3.75
22727,2011-08-21,20.0,3.75
22727,2011-08-22,418.0,3.75
22727,2011-08-23,14.0,3.75
22727,2011-08-24,20.0,3.75
22727,2011-08-25,16.0,3.75
22727,2011-08-26,2.0,8.29
22727,2011-08-28,7.0,3.75
22727,2011-08-30,9.0,7.46
22727,2011-08-31,12.0,3.75
22727,2011-09-01,28.0,3.75
22727,2011-09-02,13.0,7.46
22727,2011-09-04,4.0,3.75
22727,2011-09-05,2.0,3.75
22727,2011-09-06,30.0,3.75
22727,2011-09-07,9.0,7.46
22727,2011-09-08,17.0,3.75
22727,2011-09-09,18.0,3.75
22727,2011-09-11,10.0,3.75
22727,2011-09-12,9.0,7.46
22727,2011-09-13,30.0,3.75
22727,2011-09-14,2.0,7.46
22727,2011-09-16,23.0,3.75
22727,2011-09-18,53.0,3.75
22727,2011-09-19,8.0,3.75
22727,2011-09-20,25.0,3.75
22727,2011-09-21,29.0,7.46
22727,2011-09-22,12.0,3.75
22727,2011-09-23,6.0,8.29
22727,2011-09-25,39.0,3.75
22727,2011-09-26,22.0,3.75
22727,2011-09-27,18.0,3.75
22727,2011-09-28,35.0,3.75
22727,2011-09-29,3.0,3.75
22727,2011-09-30,22.0,3.75
22727,2011-10-02,5.0,3.75
22727,2011-10-03,103.0,3.75
22727,2011-10-04,17.0,8.29
22727,2011-10-05,24.0,3.75
22727,2011-10-06,14.0,3.75
22727,2011-10-07,13.0,3.75
22727,2011-10-10,13.0,7.46
22727,2011-10-11,19.0,3.75
22727,2011-10-12,20.0,3.75
22727,2011-10-13,6.0,3.75
22727,2011-10-14,14.0,7.46
22727,2011-10-16,4.0,3.75
22727,2011-10-17,14.0,3.75
22727,2011-10-18,15.0,7.46
22727,2011-10-19,12.0,3.75
22727,2011-10-20,14.0,3.75
22727,2011-10-21,7.0,8.29
22727,2011-10-23,1.0,3.75
22727,2011-10-24,13.0,3.75
22727,2011-10-25,424.0,3.75
22727,2011-10-26,19.0,3.75
22727,2011-10-27,30.0,3.75
22727,2011-10-28,47.0,3.75
22727,2011-10-30,73.0,3.75
22727,2011-10-31,34.0,3.75
22727,2011-11-01,24.0,3.75
22727,2011-11-02,9.0,3.75
22727,2011-11-03,64.0,3.75
22727,2011-11-04,43.0,3.75
22727,2011-11-06,22.0,3.75
22727,2011-11-07,51.0,3.75
22727,2011-11-08,25.0,3.75
22727,2011-11-09,32.0,3.75
22727,2011-11-10,49.0,3.75
22727,2011-11-11,25.0,3.75
22727,2011-11-13,12.0,3.75
22727,2011-11-14,80.0,3.75
22727,2011-11-15,20.0,3.75
22727,2011-11-16,25.0,3.75
22727,2011-11-17,18.0,3.75
22727,2011-11-18,29.0,7.46
22727,2011-11-20,22.0,3.75
22727,2011-11-21,15.0,3.75
22727,2011-11-22,26.0,3.75
22727,2011-11-23,17.0,3.75
22727,2011-11-24,39.0,3.75
22727,2011-11-25,22.0,3.75
22727,2011-11-27,10.0,3.75
22727,2011-11-28,32.0,3.75
22727,2011-11-29,21.0,3.75
22727,2011-11-30,62.0,3.75
22727,2011-12-01,55.0,3.75
22727,2011-12-02,29.0,3.75
22727,2011-12-04,15.0,8.29
22727,2011-12-05,127.0,3.75
22727,2011-12-06,37.0,3.75
22727,2011-12-07,669.0,3.75
22727,2011-12-08,62.0,3.75
22727,2011-12-09,26.0,7.46
22960,2010-12-01,65.0,4.25
22960,2010-12-02,38.0,4.25
22960,2010-12-03,13.0,4.25
22960,2010-12-05,5.0,4.25
22960,2010-12-06,36.0,4.25
22960,2010-12-07,22.0,4.25
22960,2010-12-08,42.0,4.25
22960,2010-12-09,26.0,4.25
22960,2010-12-10,34.0,4.25
22960,2010-12-12,6.0,4.25
22960,2010-12-13,31.0,8.47
22960,2010-12-14,70.0,4.25
22960,2010-12-15,9.0,4.25
22960,2010-12-16,86.0,3.75
22960,2010-12-17,17.0,8.47
22960,2010-12-20,7.0,8.47
22960,2010-12-21,6.0,8.47
22960,2010-12-22,6.0,4.25
22960,2010-12-23,8.0,8.47
22960,2011-01-04,8.0,8.47
22960,2011-01-05,3.0,4.25
22960,2011-01-06,23.0,4.25
22960,2011-01-07,24.0,3.75
22960,2011-01-09,10.0,4.25
22960,2011-01-10,9.0,8.47
22960,2011-01-11,24.0,4.25
22960,2011-01-12,18.0,4.25
22960,2011-01-13,13.0,8.29
22960,2011-01-14,1.0,8.29
22960,2011-01-16,13.0,4.25
22960,2011-01-17,17.0,8.29
22960,2011-01-18,7.0,8.29
22960,2011-01-19,7.0,8.29
22960,2011-01-20,18.0,4.25
22960,2011-01-21,18.0,4.25
22960,2011-01-23,14.0,4.25
22960,2011-01-24,20.0,4.25
22960,2011-01-25,8.0,4.25
22960,2011-01-26,17.0,4.25
22960,2011-01-27,45.0,4.25
22960,2011-01-28,44.0,4.25
22960,2011-01-30,19.0,4.25
22960,2011-01-31,18.0,4.25
22960,2011-02-01,22.0,4.25
22960,2011-02-02,19.0,4.25
22960,2011-02-03,19.0,4.25
22960,2011-02-04,24.0,4.25
22960,2011-02-06,4.0,4.25
22960,2011-02-07,25.0,8.29
22960,2011-02-08,7.0,8.29
22960,2011-02-09,20.0,4.25
22960,2011-02-10,24.0,4.25
22960,2011-02-11,1.0,8.29
22960,2011-02-13,2.0,4.25
22960,2011-02-14,35.0,4.25
22960,2011-02-15,60.0,4.25
22960,2011-02-16,43.0,4.25
22960,2011-02-17,22.0,4.25
22960,2011-02-18,12.0,3.75
22960,2011-02-20,2.0,4.25
22960,2011-02-21,12.0,4.25
22960,2011-02-22,14.0,8.29
22960,2011-02-23,20.0,4.25
22960,2011-02-24,31.0,4.25
22960,2011-02-25,13.0,4.25
22960,2011-02-28,39.0,4.25
22960,2011-03-01,20.0,4.25
22960,2011-03-02,60.0,4.25
22960,2011-03-03,21.0,4.25
22960,2011-03-04,1.0,8.29
22960,2011-03-06,22.0,4.25
22960,2011-03-07,77.0,4.25
22960,2011-03-08,38.0,4.25
22960,2011-03-09,14.0,4.25
22960,2011-03-10,14.0,4.25
22960,2011-03-11,48.0,3.75
22960,2011-03-13,2.0,4.25
22960,2011-03-14,25.0,4.25
22960,2011-03-15,25.0,4.25
22960,2011-03-16,12.0,4.25
22960,2011-03-17,3.0,8.29
22960,2011-03-18,81.0,4.25
22960,2011-03-20,39.0,3.75
22960,2011-03-21,38.0,4.25
22960,2011-03-22,24.0,4.25
22960,2011-03-23,14.0,4.25
22960,2011-03-24,69.0,4.25
22960,2011-03-25,7.0,8.29
22960,2011-03-27,17.0,4.25
22960,2011-03-28,16.0,8.29
22960,2011-03-29,33.0,8.29
22960,2011-03-30,23.0,4.25
22960,2011-03-31,38.0,4.25
22960,2011-04-03,8.0,4.25
22960,2011-04-04,39.0,4.25
22960,2011-04-05,7.0,4.25
22960,2011-04-06,2.0,8.29
22960,2011-04-07,8.0,4.25
22960,2011-04-08,31.0,4.25
22960,2011-04-10,1.0,4.25
22960,2011-04-11,2.0,4.25
22960,2011-04-12,24.0,4.25
22960,2011-04-13,90.0,4.25
22960,2011-04-14,50.0,4.25
22960,2011-04-15,55.0,4.25
22960,2011-04-17,25.0,4.25
22960,2011-04-18,29.0,4.25
22960,2011-04-19,25.0,4.25
22960,2011-04-20,6.0,4.25
22960,2011-04-21,12.0,4.25
22960,2011-04-26,15.0,4.25
22960,2011-04-27,6.0,4.25
22960,2011-04-28,18.0,4.25
22960,2011-05-03,6.0,4.25
22960,2011-05-04,24.0,4.25
22960,2011-05-05,30.0,4.25
22960,2011-05-06,21.0,4.25
22960,2011-05-08,2.0,4.25
22960,2011-05-09,5.0,8.29
22960,2011-05-10,8.0,8.29
22960,2011-05-11,8.0,4.25
22960,2011-05-12,17.0,4.25
22960,2011-05-13,9.0,4.25
22960,2011-05-15,1.0,4.25
22960,2011-05-16,22.0,8.29
22960,2011-05-17,48.0,2.96
22960,2011-05-18,90.0,3.75
22960,2011-05-19,42.0,4.25
22960,2011-05-20,6.0,4.25
22960,2011-05-22,12.0,4.25
22960,2011-05-23,1.0,8.29
22960,2011-05-24,15.0,4.25
22960,2011-05-26,12.0,4.25
22960,2011-05-27,7.0,8.29
22960,2011-05-29,1.0,4.25
22960,2011-05-31,7.0,8.29
22960,2011-06-01,14.0,8.29
22960,2011-06-02,6.0,4.25
22960,2011-06-03,8.0,4.25
22960,2011-06-05,8.0,4.25
22960,2011-06-06,12.0,4.25
22960,2011-06-07,5.0,4.25
22960,2011-06-08,6.0,4.25
22960,2011-06-09,14.0,4.25
22960,2011-06-10,9.0,4.25
22960,2011-06-12,4.0,4.25
22960,2011-06-13,25.0,4.25
22960,2011-06-14,4.0,8.29
22960,2011-06-15,7.0,8.29
22960,2011-06-16,19.0,4.25
22960,2011-06-17,6.0,4.25
22960,2011-06-19,18.0,4.25
22960,2011-06-20,9.0,8.29
22960,2011-06-21,11.0,4.25
22960,2011-06-22,12.0,3.75
22960,2011-06-23,21.0,4.25
22960,2011-06-24,4.0,8.29
22960,2011-06-26,5.0,4.25
22960,2011-06-27,3.0,4.25
22960,2011-06-28,18.0,4.25
22960,2011-06-29,17.0,4.25
22960,2011-06-30,24.0,4.25
22960,2011-07-01,12.0,3.75
22960,2011-07-03,3.0,4.25
22960,2011-07-04,16.0,8.29
22960,2011-07-05,2.0,8.29
22960,2011-07-07,27.0,4.25
22960,2011-07-08,7.0,4.25
22960,2011-07-10,3.0,4.25
22960,2011-07-11,10.0,4.25
22960,2011-07-12,8.0,8.29
22960,2011-07-13,10.0,4.25
22960,2011-07-14,7.0,8.29
22960,2011-07-15,6.0,4.25
22960,2011-07-17,11.0,4.25
22960,2011-07-18,25.0,3.75
22960,2011-07-19,46.0,3.75
22960,2011-07-21,13.0,4.25
22960,2011-07-22,78.0,4.25
22960,2011-07-24,48.0,3.75
22960,2011-07-25,9.0,4.25
22960,2011-07-26,12.0,3.75
22960,2011-07-27,60.0,4.25
22960,2011-07-28,90.0,4.25
22960,2011-07-29,8.0,4.25
22960,2011-08-01,1.0,4.25
22960,2011-08-02,13.0,4.25
22960,2011-08-03,30.0,3.75
22960,2011-08-04,19.0,4.25
22960,2011-08-05,6.0,4.25
22960,2011-08-08,8.0,8.29
22960,2011-08-09,13.0,4.25
22960,2011-08-10,21.0,8.29
22960,2011-08-11,10.0,8.29
22960,2011-08-12,17.0,4.25
22960,2011-08-16,6.0,4.25
22960,2011-08-17,239.0,4.6
22960,2011-08-21,7.0,4.25
22960,2011-08-22,8.0,4.25
22960,2011-08-23,18.0,4.25
22960,2011-08-24,6.0,4.25
22960,2011-08-25,13.0,8.29
22960,2011-08-28,1.0,4.25
22960,2011-08-30,13.0,8.29
22960,2011-08-31,3.0,8.29
22960,2011-09-01,18.0,4.25
22960,2011-09-02,24.0,4.25
22960,2011-09-04,31.0,4.25
22960,2011-09-05,6.0,4.25
22960,2011-09-06,1.0,4.25
22960,2011-09-07,11.0,8.29
22960,2011-09-08,12.0,4.25
22960,2011-09-09,7.0,8.29
22960,2011-09-11,17.0,4.25
22960,2011-09-12,12.0,4.25
22960,2011-09-13,20.0,8.29
22960,2011-09-14,44.0,4.25
22960,2011-09-15,51.0,3.75
22960,2011-09-16,25.0,4.25
22960,2011-09-18,28.0,4.25
22960,2011-09-19,12.0,4.25
22960,2011-09-20,84.0,4.25
22960,2011-09-21,3.0,8.29
22960,2011-09-22,127.0,4.25
22960,2011-09-23,28.0,4.25
22960,2011-09-25,3.0,4.25
22960,2011-09-26,53.0,4.25
22960,2011-09-27,73.0,4.25
22960,2011-09-28,5.0,8.29
22960,2011-09-29,13.0,4.25
22960,2011-09-30,30.0,4.25
22960,2011-10-02,1.0,4.25
22960,2011-10-03,9.0,8.29
22960,2011-10-04,23.0,4.25
22960,2011-10-05,15.0,4.25
22960,2011-10-06,33.0,4.25
22960,2011-10-07,10.0,4.25
22960,2011-10-09,5.0,4.25
22960,2011-10-10,15.0,4.25
22960,2011-10-11,80.0,4.25
22960,2011-10-12,8.0,8.29
22960,2011-10-13,9.0,4.25
22960,2011-10-14,12.0,4.25
22960,2011-10-16,78.0,3.75
22960,2011-10-17,10.0,8.29
22960,2011-10-18,7.0,8.29
22960,2011-10-19,4.0,8.29
22960,2011-10-20,12.0,4.25
22960,2011-10-23,9.0,4.25
22960,2011-10-24,4.0,8.29
22960,2011-10-25,30.0,4.25
22960,2011-10-26,11.0,4.25
22960,2011-10-27,25.0,4.25
22960,2011-10-28,18.0,4.25
22960,2011-10-30,6.0,4.25
22960,2011-10-31,73.0,8.29
22960,2011-11-01,2.0,4.25
22960,2011-11-02,7.0,8.29
22960,2011-11-03,155.0,4.25
22960,2011-11-04,57.0,4.25
22960,2011-11-07,28.0,4.25
22960,2011-11-08,10.0,8.29
22960,2011-11-09,8.0,8.29
22960,2011-11-10,58.0,4.25
22960,2011-11-11,5.0,8.29
22960,2011-11-13,9.0,4.25
22960,2011-11-14,27.0,4.6
22960,2011-11-15,5.0,4.25
22960,2011-11-16,28.0,8.29
22960,2011-11-17,14.0,4.25
22960,2011-11-18,13.0,4.25
22960,2011-11-20,4.0,8.29
22960,2011-11-21,51.0,3.75
22960,2011-11-22,38.0,4.25
22960,2011-11-23,60.0,4.25
22960,2011-11-24,15.0,8.29
22960,2011-11-25,13.0,8.29
22960,2011-11-27,3.0,4.25
22960,2011-11-28,45.0,4.25
22960,2011-11-29,223.0,8.29
22960,2011-11-30,38.0,8.29
22960,2011-12-01,8.0,8.29
22960,2011-12-02,27.0,4.25
22960,2011-12-04,3.0,4.25
22960,2011-12-05,30.0,8.29
22960,2011-12-06,80.0,4.25
22960,2011-12-07,24.0,4.25
22960,2011-12-08,38.0,8.29
22960,2011-12-09,7.0,8.29
22961,2010-12-01,127.0,1.45
22961,2010-12-02,188.0,1.45
22961,2010-12-03,9.0,1.45
22961,2010-12-05,7.0,1.45
22961,2010-12-06,73.0,1.45
22961,2010-12-07,87.0,1.45
22961,2010-12-08,109.0,1.45
22961,2010-12-09,86.0,1.45
22961,2010-12-10,44.0,1.45
22961,2010-12-12,14.0,1.45
22961,2010-12-13,84.0,1.45
22961,2010-12-14,153.0,1.45
22961,2010-12-15,144.0,1.45
22961,2010-12-16,60.0,1.45
22961,2010-12-17,46.0,3.36
22961,2010-12-19,17.0,1.45
22961,2010-12-20,56.0,3.36
22961,2010-12-21,6.0,3.36
22961,2010-12-23,3.0,3.36
22961,2011-01-04,46.0,1.45
22961,2011-01-05,13.0,1.45
22961,2011-01-06,32.0,1.45
22961,2011-01-07,4.0,3.36
22961,2011-01-09,12.0,1.45
22961,2011-01-10,25.0,3.36
22961,2011-01-11,35.0,1.45
22961,2011-01-12,24.0,1.45
22961,2011-01-13,15.0,1.45
22961,2011-01-14,22.0,1.45
22961,2011-01-16,58.0,1.45
22961,2011-01-17,44.0,1.45
22961,2011-01-18,3.0,3.29
22961,2011-01-19,13.0,3.29
22961,2011-01-20,38.0,3.29
22961,2011-01-21,19.0,1.45
22961,2011-01-23,20.0,1.45
22961,2011-01-24,26.0,3.29
22961,2011-01-25,54.0,1.45
22961,2011-01-26,39.0,1.45
22961,2011-01-27,109.0,1.45
22961,2011-01-28,24.0,1.45
22961,2011-01-30,24.0,1.45
22961,2011-01-31,110.0,3.29
22961,2011-02-01,32.0,1.45
22961,2011-02-02,39.0,1.45
22961,2011-02-03,43.0,1.45
22961,2011-02-04,13.0,3.29
22961,2011-02-06,9.0,1.45
22961,2011-02-07,60.0,1.45
22961,2011-02-08,15.0,3.29
22961,2011-02-09,29.0,3.29
22961,2011-02-10,43.0,1.45
22961,2011-02-11,2.0,3.29
22961,2011-02-13,6.0,1.45
22961,2011-02-14,48.0,1.45
22961,2011-02-15,52.0,1.45
22961,2011-02-16,63.0,1.45
22961,2011-02-17,122.0,1.45
22961,2011-02-18,49.0,1.45
22961,2011-02-20,3.0,1.45
22961,2011-02-21,38.0,1.45
22961,2011-02-22,42.0,1.45
22961,2011-02-23,26.0,1.45
22961,2011-02-24,20.0,1.45
22961,2011-02-25,25.0,1.45
22961,2011-02-27,17.0,1.45
22961,2011-02-28,34.0,3.29
22961,2011-03-01,37.0,1.45
22961,2011-03-02,96.0,1.45
22961,2011-03-03,17.0,3.29
22961,2011-03-04,31.0,1.45
22961,2011-03-06,24.0,1.45
22961,2011-03-07,15.0,3.29
22961,2011-03-08,156.0,1.45
22961,2011-03-09,17.0,1.45
22961,2011-03-10,60.0,1.45
22961,2011-03-11,157.0,1.45
22961,2011-03-14,101.0,1.45
22961,2011-03-15,26.0,3.29
22961,2011-03-18,52.0,1.45
22961,2011-03-20,55.0,1.45
22961,2011-03-21,25.0,1.45
22961,2011-03-22,26.0,1.45
22961,2011-03-23,26.0,1.45
22961,2011-03-24,122.0,1.45
22961,2011-03-25,12.0,1.45
22961,2011-03-27,4.0,1.45
22961,2011-03-28,35.0,1.45
22961,2011-03-29,200.0,1.45
22961,2011-03-30,1.0,1.45
22961,2011-03-31,48.0,1.45
22961,2011-04-01,28.0,1.45
22961,2011-04-03,16.0,1.45
22961,2011-04-04,47.0,1.45
22961,2011-04-05,26.0,3.29
22961,2011-04-07,17.0,1.45
22961,2011-04-08,12.0,1.45
22961,2011-04-10,17.0,1.45
22961,2011-04-12,1.0,1.45
22961,2011-04-15,2.0,3.29
22961,2011-04-18,5.0,1.45
22961,2011-04-19,3.0,1.45
22961,2011-04-21,1.0,3.29
22961,2011-04-26,3.0,1.45
22961,2011-05-03,1.0,1.45
22961,2011-05-09,5.0,1.45
22961,2011-05-10,96.0,1.25
22961,2011-05-11,27.0,1.45
22961,2011-05-12,2.0,3.29
22961,2011-05-13,113.0,1.45
22961,2011-05-16,24.0,1.45
22961,2011-05-17,1.0,3.29
22961,2011-05-18,12.0,1.45
22961,2011-05-19,77.0,1.45
22961,2011-05-20,120.0,1.45
22961,2011-05-22,36.0,1.45
22961,2011-05-23,12.0,1.45
22961,2011-05-24,24.0,1.45
22961,2011-05-25,25.0,1.45
22961,2011-05-26,12.0,1.45
22961,2011-05-27,36.0,1.45
22961,2011-05-29,2.0,1.45
22961,2011-05-31,1.0,3.29
22961,2011-06-01,36.0,1.45
22961,2011-06-02,16.0,3.29
22961,2011-06-03,2.0,1.45
22961,2011-06-05,14.0,1.45
22961,2011-06-06,36.0,1.45
22961,2011-06-07,32.0,1.45
22961,2011-06-08,16.0,3.29
22961,2011-06-09,82.0,1.45
22961,2011-06-10,13.0,1.45
22961,2011-06-12,9.0,1.45
22961,2011-06-13,42.0,1.45
22961,2011-06-14,24.0,1.45
22961,2011-06-15,13.0,3.29
22961,2011-06-16,13.0,3.29
22961,2011-06-17,12.0,1.45
22961,2011-06-19,42.0,1.45
22961,2011-06-20,19.0,3.29
22961,2011-06-21,4.0,1.45
22961,2011-06-23,62.0,1.45
22961,2011-06-24,3.0,1.45
22961,2011-06-26,4.0,1.45
22961,2011-06-27,25.0,1.45
22961,2011-06-28,14.0,1.45
22961,2011-06-29,2.0,3.29
22961,2011-06-30,57.0,1.45
22961,2011-07-01,125.0,1.45
22961,2011-07-03,3.0,1.45
22961,2011-07-04,45.0,3.29
22961,2011-07-05,19.0,3.29
22961,2011-07-06,16.0,3.29
22961,2011-07-07,26.0,1.45
22961,2011-07-08,3.0,3.29
22961,2011-07-10,2.0,1.45
22961,2011-07-11,2.0,3.29
22961,2011-07-12,45.0,1.45
22961,2011-07-13,37.0,1.45
22961,2011-07-14,5.0,1.45
22961,2011-07-15,13.0,3.29
22961,2011-07-17,31.0,1.45
22961,2011-07-18,43.0,3.29
22961,2011-07-19,34.0,1.45
22961,2011-07-20,18.0,1.45
22961,2011-07-21,36.0,1.45
22961,2011-07-22,26.0,1.45
22961,2011-07-24,24.0,1.45
22961,2011-07-25,28.0,3.29
22961,2011-07-26,4.0,3.29
22961,2011-07-27,26.0,3.29
22961,2011-07-28,33.0,1.45
22961,2011-07-29,13.0,3.29
22961,2011-07-31,4.0,1.45
22961,2011-08-01,12.0,1.45
22961,2011-08-02,73.0,1.45
22961,2011-08-03,27.0,1.45
22961,2011-08-04,6.0,1.45
22961,2011-08-05,481.0,1.25
22961,2011-08-08,25.0,1.45
22961,2011-08-09,25.0,1.45
22961,2011-08-10,1.0,3.29
22961,2011-08-11,63.0,1.45
22961,2011-08-12,32.0,1.45
22961,2011-08-14,13.0,1.45
22961,2011-08-15,28.0,1.45
22961,2011-08-16,12.0,1.45
22961,2011-08-17,26.0,1.45
22961,2011-08-18,12.0,1.45
22961,2011-08-21,16.0,1.45
22961,2011-08-22,61.0,1.45
22961,2011-08-23,13.0,1.45
22961,2011-08-24,201.0,1.45
22961,2011-08-25,2.0,1.45
22961,2011-08-26,12.0,1.45
22961,2011-08-28,25.0,1.45
22961,2011-08-30,13.0,3.29
22961,2011-08-31,25.0,3.29
22961,2011-09-01,14.0,1.45
22961,2011-09-02,51.0,3.29
22961,2011-09-04,63.0,1.45
22961,2011-09-05,12.0,1.45
22961,2011-09-06,12.0,1.45
22961,2011-09-07,19.0,3.29
22961,2011-09-08,14.0,3.29
22961,2011-09-09,58.0,1.45
22961,2011-09-11,312.0,1.45
22961,2011-09-12,31.0,1.45
22961,2011-09-13,52.0,1.45
22961,2011-09-14,63.0,1.45
22961,2011-09-15,38.0,3.29
22961,2011-09-16,49.0,1.45
22961,2011-09-18,2.0,1.45
22961,2011-09-19,37.0,1.45
22961,2011-09-20,113.0,1.45
22961,2011-09-21,104.0,1.45
22961,2011-09-22,40.0,1.45
22961,2011-09-23,47.0,1.45
22961,2011-09-25,16.0,1.45
22961,2011-09-26,2.0,3.29
22961,2011-09-27,54.0,1.45
